run_id,schema_id,scenario_id,sample_index,terrain_component_id,terrain_type,x_m,y_m,height_m,normal_x,normal_y,normal_z,terrain_mu_query,contact_material_mu,sinkage_m,estimated_friction,scm_sinkage_demo_m,source
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2196,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,0.300,-0.07675,0.08857,-0.04774,0.99493,0.5652,0.5652,0.00654,0.5652,0.00654,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2197,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,0.400,-0.07122,0.08216,-0.06218,0.99468,0.5691,0.5691,0.00536,0.5691,0.00536,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2198,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,0.500,-0.06429,0.07415,-0.07539,0.99439,0.5741,0.5741,0.00414,0.5741,0.00414,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2199,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,0.600,-0.05611,0.06469,-0.08712,0.99410,0.5799,0.5799,0.00302,0.5799,0.00302,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2200,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,0.700,-0.04682,0.05397,-0.09713,0.99381,0.5866,0.5866,0.00209,0.5866,0.00209,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2201,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,0.800,-0.03662,0.04220,-0.10525,0.99355,0.5938,0.5938,0.00136,0.5938,0.00136,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2202,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,0.900,-0.02571,0.02962,-0.11130,0.99335,0.6016,0.6016,0.00084,0.6016,0.00084,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2203,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.000,-0.01429,0.01646,-0.11519,0.99321,0.6098,0.6098,0.00049,0.6098,0.00049,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2204,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.100,-0.00259,0.00298,-0.11682,0.99315,0.6182,0.6182,0.00027,0.6182,0.00027,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2205,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.200,0.00916,-0.01055,-0.11619,0.99317,0.6135,0.6135,0.00014,0.6135,0.00014,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2206,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.300,0.02073,-0.02388,-0.11328,0.99328,0.6052,0.6052,0.00007,0.6052,0.00007,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2207,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.400,0.03190,-0.03675,-0.10817,0.99345,0.5972,0.5972,0.00003,0.5972,0.00003,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2208,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.500,0.04244,-0.04891,-0.10095,0.99369,0.5897,0.5897,0.00001,0.5897,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2209,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.600,0.05215,-0.06012,-0.09175,0.99397,0.5828,0.5828,0.00001,0.5828,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2210,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.700,0.06084,-0.07016,-0.08075,0.99426,0.5765,0.5765,0.00000,0.5765,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2211,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.800,0.06834,-0.07883,-0.06816,0.99456,0.5712,0.5712,0.00000,0.5712,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2212,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,1.900,0.07450,-0.08596,-0.05423,0.99482,0.5668,0.5668,0.00000,0.5668,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2213,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.300,2.000,0.07920,-0.09141,-0.03923,0.99504,0.5634,0.5634,0.00000,0.5634,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2214,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-2.000,0.08706,-0.06466,0.04320,0.99697,0.5578,0.5578,0.00000,0.5578,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2215,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.900,0.08189,-0.06078,0.05970,0.99636,0.5615,0.5615,0.00000,0.5615,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2216,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.800,0.07512,-0.05571,0.07500,0.99563,0.5663,0.5663,0.00000,0.5663,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2217,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.700,0.06687,-0.04956,0.08881,0.99482,0.5722,0.5722,0.00000,0.5722,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2218,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.600,0.05732,-0.04244,0.10085,0.99400,0.5791,0.5791,0.00000,0.5791,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2219,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.500,0.04665,-0.03451,0.11091,0.99323,0.5867,0.5867,0.00001,0.5867,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2220,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.400,0.03506,-0.02592,0.11880,0.99258,0.5950,0.5950,0.00002,0.5950,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2221,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.300,0.02279,-0.01684,0.12437,0.99209,0.6037,0.6037,0.00005,0.6037,0.00005,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2222,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.200,0.01007,-0.00744,0.12754,0.99181,0.6128,0.6128,0.00010,0.6128,0.00010,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2223,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.100,-0.00284,0.00210,0.12823,0.99174,0.6180,0.6180,0.00020,0.6180,0.00020,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2224,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-1.000,-0.01570,0.01160,0.12645,0.99191,0.6088,0.6088,0.00036,0.6088,0.00036,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2225,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.900,-0.02826,0.02089,0.12221,0.99228,0.5998,0.5998,0.00063,0.5998,0.00063,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2226,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.800,-0.04026,0.02977,0.11560,0.99285,0.5912,0.5912,0.00102,0.5912,0.00102,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2227,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.700,-0.05147,0.03809,0.10674,0.99356,0.5832,0.5832,0.00157,0.5832,0.00157,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2228,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.600,-0.06167,0.04568,0.09578,0.99435,0.5759,0.5759,0.00227,0.5759,0.00227,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2229,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.500,-0.07067,0.05239,0.08293,0.99518,0.5695,0.5695,0.00311,0.5695,0.00311,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2230,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.400,-0.07828,0.05808,0.06844,0.99596,0.5641,0.5641,0.00402,0.5641,0.00402,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2231,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.300,-0.08437,0.06264,0.05257,0.99665,0.5597,0.5597,0.00491,0.5597,0.00491,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2232,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.200,-0.08880,0.06596,0.03565,0.99718,0.5566,0.5566,0.00566,0.5566,0.00566,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2233,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,-0.100,-0.09149,0.06799,0.01801,0.99752,0.5546,0.5546,0.00617,0.5546,0.00617,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2234,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.000,-0.09240,0.06867,-0.00000,0.99764,0.5540,0.5540,0.00635,0.5540,0.00635,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2235,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.100,-0.09150,0.06799,-0.01801,0.99752,0.5546,0.5546,0.00617,0.5546,0.00617,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2236,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.200,-0.08880,0.06596,-0.03565,0.99718,0.5566,0.5566,0.00566,0.5566,0.00566,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2237,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.300,-0.08437,0.06264,-0.05257,0.99665,0.5597,0.5597,0.00491,0.5597,0.00491,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2238,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.400,-0.07829,0.05808,-0.06844,0.99596,0.5641,0.5641,0.00402,0.5641,0.00402,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2239,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.500,-0.07067,0.05239,-0.08293,0.99518,0.5695,0.5695,0.00311,0.5695,0.00311,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2240,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.600,-0.06167,0.04568,-0.09578,0.99435,0.5759,0.5759,0.00227,0.5759,0.00227,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2241,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.700,-0.05147,0.03809,-0.10674,0.99356,0.5832,0.5832,0.00157,0.5832,0.00157,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2242,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.800,-0.04026,0.02977,-0.11560,0.99285,0.5912,0.5912,0.00102,0.5912,0.00102,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2243,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,0.900,-0.02826,0.02089,-0.12221,0.99228,0.5998,0.5998,0.00063,0.5998,0.00063,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2244,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.000,-0.01570,0.01160,-0.12645,0.99191,0.6088,0.6088,0.00036,0.6088,0.00036,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2245,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.100,-0.00285,0.00210,-0.12823,0.99174,0.6180,0.6180,0.00020,0.6180,0.00020,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2246,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.200,0.01007,-0.00744,-0.12754,0.99181,0.6128,0.6128,0.00010,0.6128,0.00010,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2247,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.300,0.02279,-0.01684,-0.12437,0.99209,0.6037,0.6037,0.00005,0.6037,0.00005,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2248,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.400,0.03506,-0.02592,-0.11880,0.99258,0.5950,0.5950,0.00002,0.5950,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2249,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.500,0.04665,-0.03451,-0.11091,0.99323,0.5867,0.5867,0.00001,0.5867,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2250,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.600,0.05732,-0.04244,-0.10085,0.99400,0.5791,0.5791,0.00000,0.5791,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2251,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.700,0.06687,-0.04956,-0.08881,0.99482,0.5722,0.5722,0.00000,0.5722,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2252,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.800,0.07512,-0.05571,-0.07500,0.99563,0.5663,0.5663,0.00000,0.5663,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2253,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,1.900,0.08189,-0.06078,-0.05970,0.99636,0.5615,0.5615,0.00000,0.5615,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2254,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.400,2.000,0.08706,-0.06466,-0.04320,0.99697,0.5578,0.5578,0.00000,0.5578,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2255,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-2.000,0.09211,-0.03569,0.04577,0.99831,0.5542,0.5542,0.00000,0.5542,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2256,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.900,0.08663,-0.03354,0.06323,0.99744,0.5581,0.5581,0.00000,0.5581,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2257,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.800,0.07947,-0.03073,0.07940,0.99637,0.5632,0.5632,0.00000,0.5632,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2258,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.700,0.07075,-0.02733,0.09399,0.99520,0.5695,0.5695,0.00000,0.5695,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2259,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.600,0.06064,-0.02340,0.10669,0.99402,0.5767,0.5767,0.00000,0.5767,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2260,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.500,0.04935,-0.01902,0.11730,0.99291,0.5847,0.5847,0.00001,0.5847,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2261,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.400,0.03709,-0.01428,0.12560,0.99198,0.5935,0.5935,0.00002,0.5935,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2262,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.300,0.02411,-0.00928,0.13147,0.99128,0.6028,0.6028,0.00004,0.6028,0.00004,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2263,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.200,0.01065,-0.00410,0.13480,0.99086,0.6124,0.6124,0.00008,0.6124,0.00008,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2264,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.100,-0.00301,0.00116,0.13553,0.99077,0.6179,0.6179,0.00015,0.6179,0.00015,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2265,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-1.000,-0.01661,0.00639,0.13365,0.99101,0.6081,0.6081,0.00027,0.6081,0.00027,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2266,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.900,-0.02989,0.01151,0.12920,0.99155,0.5986,0.5986,0.00046,0.5986,0.00046,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2267,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.800,-0.04259,0.01640,0.12224,0.99236,0.5896,0.5896,0.00076,0.5896,0.00076,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2268,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.700,-0.05445,0.02100,0.11291,0.99338,0.5811,0.5811,0.00116,0.5811,0.00116,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2269,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.600,-0.06525,0.02519,0.10135,0.99453,0.5734,0.5734,0.00168,0.5734,0.00168,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2270,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.500,-0.07477,0.02890,0.08779,0.99572,0.5666,0.5666,0.00230,0.5666,0.00230,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2271,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.400,-0.08282,0.03205,0.07247,0.99686,0.5608,0.5608,0.00298,0.5608,0.00298,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2272,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.300,-0.08926,0.03457,0.05568,0.99785,0.5562,0.5562,0.00364,0.5562,0.00364,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2273,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.200,-0.09395,0.03642,0.03777,0.99862,0.5529,0.5529,0.00420,0.5529,0.00420,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2274,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,-0.100,-0.09680,0.03754,0.01908,0.99911,0.5509,0.5509,0.00457,0.5509,0.00457,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2275,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.000,-0.09775,0.03792,-0.00000,0.99928,0.5502,0.5502,0.00470,0.5502,0.00470,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2276,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.100,-0.09680,0.03754,-0.01908,0.99911,0.5509,0.5509,0.00457,0.5509,0.00457,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2277,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.200,-0.09395,0.03642,-0.03777,0.99862,0.5529,0.5529,0.00420,0.5529,0.00420,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2278,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.300,-0.08926,0.03457,-0.05568,0.99785,0.5562,0.5562,0.00364,0.5562,0.00364,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2279,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.400,-0.08282,0.03205,-0.07247,0.99686,0.5608,0.5608,0.00298,0.5608,0.00298,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2280,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.500,-0.07477,0.02890,-0.08779,0.99572,0.5666,0.5666,0.00230,0.5666,0.00230,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2281,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.600,-0.06525,0.02519,-0.10135,0.99453,0.5734,0.5734,0.00168,0.5734,0.00168,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2282,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.700,-0.05445,0.02100,-0.11291,0.99338,0.5811,0.5811,0.00116,0.5811,0.00116,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2283,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.800,-0.04259,0.01640,-0.12224,0.99236,0.5896,0.5896,0.00076,0.5896,0.00076,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2284,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,0.900,-0.02989,0.01151,-0.12920,0.99155,0.5986,0.5986,0.00046,0.5986,0.00046,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2285,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.000,-0.01661,0.00639,-0.13365,0.99101,0.6081,0.6081,0.00027,0.6081,0.00027,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2286,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.100,-0.00301,0.00116,-0.13553,0.99077,0.6179,0.6179,0.00015,0.6179,0.00015,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2287,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.200,0.01065,-0.00410,-0.13480,0.99086,0.6124,0.6124,0.00008,0.6124,0.00008,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2288,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.300,0.02411,-0.00928,-0.13147,0.99128,0.6028,0.6028,0.00004,0.6028,0.00004,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2289,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.400,0.03709,-0.01428,-0.12560,0.99198,0.5935,0.5935,0.00002,0.5935,0.00002,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2290,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.500,0.04935,-0.01902,-0.11730,0.99291,0.5847,0.5847,0.00001,0.5847,0.00001,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2291,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.600,0.06064,-0.02340,-0.10669,0.99402,0.5767,0.5767,0.00000,0.5767,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2292,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.700,0.07075,-0.02733,-0.09399,0.99520,0.5695,0.5695,0.00000,0.5695,0.00000,fallback_pychrono_unavailable
environment_terrain_component_demo,terrain.surface_probe.v1,surface_probe_schema_v1,2293,terrain.heightmap_mesh,analytic_heightmap_with_scm_sinkage,2.500,1.800,0.07947,-0.03073,-0.07940,0.99637,0.5632,0.5632,0.00000,0.5632,0.00000,fallback_pychrono_unavailable
